company_id,position_role_type,position_id,date,spend,count_started,count_submitted,count_approved,count_reviewed,count_expired,count_withdrawn,count_deactivated,count_position_closed,count_invited_to_interview,count_hired
43959,WAREHOUSE,602178829,2022-08-04 00:00:00,0.1135933821,17,11,4,4,,,,,4,
43959,WAREHOUSE,602178829,2022-08-05 00:00:00,0.1383496626,12,8,3,3,,,,,3,
43959,WAREHOUSE,602178829,2022-08-06 00:00:00,0.2757842336,15,10,4,2,,,,,2,
43959,WAREHOUSE,602178829,2022-08-07 00:00:00,0.1479032199,12,5,2,1,,,,,1,
43959,WAREHOUSE,602178829,2022-08-08 00:00:00,0.2397662246,10,5,3,5,,,,,2,
43959,WAREHOUSE,602178829,2022-08-09 00:00:00,0.219561,12,8,2,2,,,,,2,
43959,WAREHOUSE,602178829,2022-08-10 00:00:00,0.2939152503,17,9,5,2,,,,,2,
43959,WAREHOUSE,602178829,2022-08-11 00:00:00,0.1171195354,14,7,2,5,,,,,,
43959,WAREHOUSE,602178829,2022-08-12 00:00:00,0.1129223148,7,5,3,3,,,,,3,
43959,WAREHOUSE,602178829,2022-08-13 00:00:00,0.1655461877,4,3,,,,,,,,
43959,WAREHOUSE,602178829,2022-08-14 00:00:00,0.0892641443,7,5,,,,,,,,
43959,WAREHOUSE,602178829,2022-08-15 00:00:00,0.2263082761,16,9,5,5,,,,,5,
43959,WAREHOUSE,602178829,2022-08-16 00:00:00,0.2170231457,13,8,4,2,,,,,2,
43959,WAREHOUSE,602178829,2022-08-17 00:00:00,0.1887041082,20,15,5,3,,,,,3,
43959,WAREHOUSE,602178829,2022-08-18 00:00:00,0.2493075806,14,7,4,9,,,,,9,
43959,WAREHOUSE,602178829,2022-08-19 00:00:00,0.1613123635,6,4,1,,,,,,,1
43959,WAREHOUSE,602178829,2022-08-20 00:00:00,0.1471711465,13,7,3,2,,,,,2,
43959,WAREHOUSE,602178829,2022-08-21 00:00:00,0.2084822899,11,4,2,,,,,,,
43959,WAREHOUSE,602178829,2022-08-22 00:00:00,0.2808355397,20,13,2,5,,,,,5,
43959,WAREHOUSE,602178829,2022-08-23 00:00:00,0.2201954636,16,6,2,2,,,,,2,
43959,WAREHOUSE,602178829,2022-08-24 00:00:00,0.1956100001,10,6,3,2,,,,,2,
43959,WAREHOUSE,602178829,2022-08-25 00:00:00,0.1473907686,6,2,2,3,,,,,3,
43959,WAREHOUSE,602178829,2022-08-26 00:00:00,0.1841530521,15,8,4,3,,,,,3,
43959,WAREHOUSE,602178829,2022-08-27 00:00:00,0.3084347052,5,4,,,,,,,,
43959,WAREHOUSE,602178829,2022-08-28 00:00:00,0.4385119389,17,9,2,1,,,,,1,
43959,WAREHOUSE,602178829,2022-08-29 00:00:00,0.3472589954,19,14,6,7,,,,,7,
43959,WAREHOUSE,602178829,2022-08-30 00:00:00,0.3007845386,9,8,1,1,,,,,1,
43959,WAREHOUSE,602178829,2022-08-31 00:00:00,0.2095559975,6,5,4,4,,,,,4,4
43959,WAREHOUSE,602178829,2022-09-01 00:00:00,,,2,1,3,,,,,3,
43959,WAREHOUSE,602178829,2022-09-02 00:00:00,,,1,,,,,,,,
43959,WAREHOUSE,602178829,2022-09-03 00:00:00,,,2,,,,,,,,
43959,WAREHOUSE,602178829,2022-09-04 00:00:00,,,1,1,1,,,,,1,
43959,WAREHOUSE,602178829,2022-09-07 00:00:00,,,,,,,,,,,1
43959,WAREHOUSE,602178829,2022-09-08 00:00:00,,,1,,,,,,,,
43959,WAREHOUSE,602178829,2022-09-11 00:00:00,,,1,1,,,,,,,
43959,WAREHOUSE,602178829,2022-09-14 00:00:00,,,,,,,,,,,2
43959,WAREHOUSE,602178829,2022-09-16 00:00:00,,,,,1,,,,,,
43959,WAREHOUSE,602178829,2022-09-19 00:00:00,,,1,,,,,,,,
43959,,8187020477,2022-08-12 00:00:00,0.0206078649,5,1,1,1,,,,,1,
43959,,8187020477,2022-08-13 00:00:00,0.0189362974,3,2,2,,,,,,,
43959,,8187020477,2022-08-14 00:00:00,0.0253053356,1,,,,,,,,,
43959,,8187020477,2022-08-15 00:00:00,0.0101636184,6,3,2,2,,,,,2,
43959,,8187020477,2022-08-16 00:00:00,0.0052587269,4,1,1,,,,,,,
43959,,8187020477,2022-08-17 00:00:00,0.006796081,3,3,3,4,,,,,3,
43959,,8187020477,2022-08-18 00:00:00,0.0238777926,5,2,2,2,,,,,2,
43959,,8187020477,2022-08-20 00:00:00,0.0148122842,3,1,1,,,,,,,
43959,,8187020477,2022-08-21 00:00:00,0.0116277651,1,1,1,,,,,,,
43959,,8187020477,2022-08-22 00:00:00,0.0265986652,7,4,4,7,,,,,5,
43959,,8187020477,2022-08-23 00:00:00,0.0272697324,,1,1,,,,,,,
43959,,8187020477,2022-08-24 00:00:00,0.044241633,6,5,5,,,,,,,
43959,,8187020477,2022-08-25 00:00:00,0.0394953574,4,,,7,,,,,4,
43959,,8187020477,2022-08-26 00:00:00,0.0198513891,4,3,3,,,,,,,
43959,,8187020477,2022-08-28 00:00:00,0.0259642016,6,3,3,,,,,,,
43959,,8187020477,2022-08-29 00:00:00,0.021108115,2,1,1,7,,,,,5,
43959,,8187020477,2022-08-30 00:00:00,0.0136653693,4,3,1,,,,,,,
43959,,8187020477,2022-08-31 00:00:00,0.0144340463,3,3,2,1,,,,,1,
43959,,8187020477,2022-09-01 00:00:00,,,,,2,,,,,2,
43959,,8187020477,2022-09-12 00:00:00,,,,,,,,,,,1
43959,WAREHOUSE,588490995,2022-08-01 00:00:00,0,1,1,,,,,,,,
43959,WAREHOUSE,588490995,2022-08-08 00:00:00,0,1,,,,,,,,,
43959,WAREHOUSE,588490995,2022-08-16 00:00:00,0.0869947169,2,1,1,,,,,,,
43959,WAREHOUSE,588490995,2022-08-17 00:00:00,0.6061323345,46,28,22,13,,,,,2,
43959,WAREHOUSE,588490995,2022-08-18 00:00:00,0.4604253346,36,27,16,20,,,,,6,
43959,WAREHOUSE,588490995,2022-08-19 00:00:00,0.3327273393,29,24,20,9,,,,,3,
43959,WAREHOUSE,588490995,2022-08-20 00:00:00,0.6123183543,34,19,15,18,,,,,5,
43959,WAREHOUSE,588490995,2022-08-21 00:00:00,0.5691504289,18,6,5,,,,,,,
43959,WAREHOUSE,588490995,2022-08-22 00:00:00,0.6730194365,27,19,12,23,,,,,6,
43959,WAREHOUSE,588490995,2022-08-23 00:00:00,0.4193926231,31,20,13,21,,,,,4,
43959,WAREHOUSE,588490995,2022-08-24 00:00:00,0.2971607755,21,14,8,8,,,,,5,
43959,WAREHOUSE,588490995,2022-08-25 00:00:00,0.3787503508,22,15,12,,,,,,,
43959,WAREHOUSE,588490995,2022-08-26 00:00:00,0.608462768,39,24,18,,,,,,,
43959,WAREHOUSE,588490995,2022-08-27 00:00:00,0.6099147135,33,15,13,30,,,,,13,
43959,WAREHOUSE,588490995,2022-08-28 00:00:00,0.5534352542,30,14,11,,,,,,,
43959,WAREHOUSE,588490995,2022-08-29 00:00:00,0.3834478215,39,16,15,31,,,,,9,
43959,WAREHOUSE,588490995,2022-08-30 00:00:00,0.5098280848,38,29,19,17,,,,,5,
43959,WAREHOUSE,588490995,2022-08-31 00:00:00,0.5158188851,20,17,14,15,,,,,4,
43959,WAREHOUSE,588490995,2022-09-01 00:00:00,,,2,2,11,,,,,3,
43959,WAREHOUSE,588490995,2022-09-04 00:00:00,,,1,1,,,,,,,
43959,WAREHOUSE,588490995,2022-09-06 00:00:00,,,,,1,,,,,,
43959,WAREHOUSE,588490995,2022-09-07 00:00:00,,,1,1,,,,,,,
43959,WAREHOUSE,588490995,2022-09-08 00:00:00,,,1,1,2,,,,,1,
43959,WAREHOUSE,588490995,2022-09-14 00:00:00,,,1,1,1,,,,,,
43959,WAREHOUSE,588490995,2022-09-20 00:00:00,,,1,,,,,,,,
43959,WAREHOUSE,736665962,2022-08-01 00:00:00,0.0235971644,4,4,3,2,,,,,,
43959,WAREHOUSE,736665962,2022-08-02 00:00:00,0.0340292097,1,1,1,1,,,,,1,
43959,WAREHOUSE,736665962,2022-08-03 00:00:00,0.0071011115,1,1,,1,,,,,,
43959,WAREHOUSE,736665962,2022-08-08 00:00:00,0.005209922,3,2,2,2,,,,,1,
43959,WAREHOUSE,736665962,2022-08-09 00:00:00,0.0205956637,1,2,2,,,,,,,
43959,WAREHOUSE,736665962,2022-08-10 00:00:00,0.0147268756,,,,2,,,,,1,
43959,WAREHOUSE,736665962,2022-08-11 00:00:00,0.017435547,2,1,1,,,,,,,
43959,WAREHOUSE,736665962,2022-08-12 00:00:00,0.0220598104,1,,,,,,,,,
43959,WAREHOUSE,736665962,2022-08-13 00:00:00,0.0235483595,1,1,1,,,,,,,
43959,WAREHOUSE,736665962,2022-08-15 00:00:00,0.0159958028,1,2,2,,,,,,,
43959,WAREHOUSE,736665962,2022-08-16 00:00:00,0.0115057529,1,1,,4,,,,,3,
43959,WAREHOUSE,736665962,2022-08-17 00:00:00,0.0349809051,1,1,1,,,,,,,
43959,WAREHOUSE,736665962,2022-08-18 00:00:00,0.0078575873,1,1,1,1,,,,,1,
43959,WAREHOUSE,736665962,2022-08-19 00:00:00,0.0040508059,1,1,1,,,,,,,
43959,WAREHOUSE,736665962,2022-08-20 00:00:00,0.0017691773,2,2,1,,,,,,,
43959,WAREHOUSE,736665962,2022-08-22 00:00:00,0.0102612282,,,,,,,,,,1
43959,WAREHOUSE,736665962,2022-08-23 00:00:00,0.0140680096,4,1,,,,,,,,
43959,WAREHOUSE,736665962,2022-08-24 00:00:00,0.0093705389,2,1,,3,,,,,1,
43959,WAREHOUSE,736665962,2022-08-25 00:00:00,0.0128966922,3,3,3,,,,,,,
43959,WAREHOUSE,736665962,2022-08-26 00:00:00,0.015678571,2,2,1,,,,,,,
43959,WAREHOUSE,736665962,2022-08-27 00:00:00,0.0082358252,1,,,,,,,,,
43959,WAREHOUSE,736665962,2022-08-28 00:00:00,0.0152515282,1,1,,,,,,,,
43959,WAREHOUSE,736665962,2022-08-29 00:00:00,0.0180700106,2,1,1,,,,,,,
43959,WAREHOUSE,736665962,2022-08-30 00:00:00,0.000549055,,1,1,6,,,,,5,
43959,WAREHOUSE,736665962,2022-08-31 00:00:00,0.0061128125,3,3,2,,,,,,,
43959,WAREHOUSE,736665962,2022-09-06 00:00:00,,,,,1,,,,,1,
43959,WAREHOUSE,736665962,2022-09-07 00:00:00,,,,,1,,,,,1,
43959,WAREHOUSE,876558816,2022-08-03 00:00:00,0.0082602277,3,2,2,,,,,,,
43959,WAREHOUSE,876558816,2022-08-04 00:00:00,0.0227308776,1,1,,,,,,,,
43959,WAREHOUSE,876558816,2022-08-05 00:00:00,0.0050757086,1,,,,,,,,,
43959,WAREHOUSE,876558816,2022-08-06 00:00:00,0.007345136,2,2,2,,,,,,,
43959,WAREHOUSE,876558816,2022-08-07 00:00:00,0.0546858795,2,2,2,,,,,,,
43959,WAREHOUSE,876558816,2022-08-08 00:00:00,0.0098951915,2,1,1,7,,,,,5,
43959,WAREHOUSE,876558816,2022-08-09 00:00:00,0.0199245964,3,4,3,,,,,,,
43959,WAREHOUSE,876558816,2022-08-10 00:00:00,0.0848961066,3,2,1,3,,,,,3,
43959,WAREHOUSE,876558816,2022-08-11 00:00:00,0.0255859637,3,3,3,1,,,,,1,
43959,WAREHOUSE,876558816,2022-08-12 00:00:00,0.0783196476,3,2,1,,,,,,,
43959,WAREHOUSE,876558816,2022-08-13 00:00:00,0.0122866311,1,1,1,,,,,,,
43959,WAREHOUSE,876558816,2022-08-15 00:00:00,0.0292341293,4,1,,,,,,,,
43959,WAREHOUSE,876558816,2022-08-16 00:00:00,0.039580766,1,,,5,,,,,4,
43959,WAREHOUSE,876558816,2022-08-17 00:00:00,0.0518185922,3,2,1,,,,,,,
43959,WAREHOUSE,876558816,2022-08-18 00:00:00,0.056577069,5,1,1,1,,,,,1,
43959,WAREHOUSE,876558816,2022-08-19 00:00:00,0.04002001,2,1,1,,,,,,,
43959,WAREHOUSE,876558816,2022-08-20 00:00:00,0.0354567528,5,4,3,,,,,,,
43959,WAREHOUSE,876558816,2022-08-22 00:00:00,0.0214863529,1,1,1,,,,,,,
43959,WAREHOUSE,876558816,2022-08-23 00:00:00,0.0137263754,2,1,1,,,,,,,
43959,WAREHOUSE,876558816,2022-08-24 00:00:00,0.0236703718,1,,,7,,,,,3,
43959,WAREHOUSE,876558816,2022-08-25 00:00:00,0.0491465245,3,1,,,,,,,,
43959,WAREHOUSE,876558816,2022-08-26 00:00:00,0.0260130065,3,3,3,,,,,,,
43959,WAREHOUSE,876558816,2022-08-27 00:00:00,0.009321734,3,1,1,,,,,,,
43959,WAREHOUSE,876558816,2022-08-28 00:00:00,0.0124574482,3,2,2,,,,,,,
43959,WAREHOUSE,876558816,2022-08-29 00:00:00,0.0615917715,3,3,3,,,,,,,
43959,WAREHOUSE,876558816,2022-08-30 00:00:00,0.0418501934,1,,,9,,,,,6,
43959,WAREHOUSE,876558816,2022-08-31 00:00:00,0.035468954,3,3,3,,,,,,,
43959,WAREHOUSE,876558816,2022-09-07 00:00:00,,,,,3,,,,,2,
43959,WAREHOUSE,5067093958,2022-08-01 00:00:00,0.0697177857,4,2,1,1,,,,,1,
43959,WAREHOUSE,5067093958,2022-08-02 00:00:00,0.040129821,2,,,,,,,,,
43959,WAREHOUSE,5067093958,2022-08-03 00:00:00,0.0227918837,2,2,2,1,,,,,1,
43959,WAREHOUSE,5067093958,2022-08-04 00:00:00,0.0104808502,,,,1,,,,,1,
43959,WAREHOUSE,5067093958,2022-08-05 00:00:00,0.0222062251,3,2,,,,,,,,
43959,WAREHOUSE,5067093958,2022-08-07 00:00:00,0.0177527788,3,2,,,,,,,,
43959,WAREHOUSE,5067093958,2022-08-08 00:00:00,0.0079551971,3,1,1,1,,,,,1,
43959,WAREHOUSE,5067093958,2022-08-09 00:00:00,0.0373113386,2,1,1,,,,,,,
43959,WAREHOUSE,5067093958,2022-08-10 00:00:00,0.0199978038,4,2,2,3,,,,,3,
43959,WAREHOUSE,5067093958,2022-08-11 00:00:00,0.0742322381,3,2,2,2,,,,,2,
43959,WAREHOUSE,5067093958,2022-08-12 00:00:00,0.0458765968,2,1,1,1,,,,,1,
43959,WAREHOUSE,5067093958,2022-08-13 00:00:00,0.013323735,2,2,1,1,,,,,1,
43959,WAREHOUSE,5067093958,2022-08-14 00:00:00,0.0144828512,4,1,,,,,,,,
43959,WAREHOUSE,5067093958,2022-08-15 00:00:00,0.0323088373,2,,,,,,,,,
43959,WAREHOUSE,5067093958,2022-08-16 00:00:00,0.0176795715,2,,,,,,,,,
43959,WAREHOUSE,5067093958,2022-08-17 00:00:00,0.0377871863,1,1,1,,,,,,,
43959,WAREHOUSE,5067093958,2022-08-18 00:00:00,0.0458521944,2,2,1,2,,,,,2,
43959,WAREHOUSE,5067093958,2022-08-19 00:00:00,0.0465598653,2,2,1,1,,,,,1,
43959,WAREHOUSE,5067093958,2022-08-20 00:00:00,0.0154101441,1,1,,,,,,,,
43959,WAREHOUSE,5067093958,2022-08-21 00:00:00,0.0347612831,3,2,2,1,,,,,1,
43959,WAREHOUSE,5067093958,2022-08-22 00:00:00,0.0449493039,3,3,1,2,,,,,2,
43959,WAREHOUSE,5067093958,2022-08-23 00:00:00,0.0195463585,5,3,3,1,,,,,1,1
43959,WAREHOUSE,5067093958,2022-08-24 00:00:00,0.0256835735,2,1,,1,,,,,1,
43959,WAREHOUSE,5067093958,2022-08-25 00:00:00,0.1065532766,5,3,3,3,,,,,3,
43959,WAREHOUSE,5067093958,2022-08-26 00:00:00,0.018472651,2,,,1,,,,,1,
43959,WAREHOUSE,5067093958,2022-08-27 00:00:00,0.0281482205,2,2,2,2,,,,,2,
43959,WAREHOUSE,5067093958,2022-08-28 00:00:00,0.0781000256,4,1,,,,,,,,
43959,WAREHOUSE,5067093958,2022-08-29 00:00:00,0.0712429385,5,2,2,,,,,,,
43959,WAREHOUSE,5067093958,2022-08-30 00:00:00,0.0879464122,6,2,1,2,,,,,2,
43959,WAREHOUSE,5067093958,2022-08-31 00:00:00,0.0444246514,3,2,2,2,,,,,1,
43959,WAREHOUSE,5067093958,2022-09-01 00:00:00,,,,,1,,,,,1,1
43959,WAREHOUSE,123515677,2022-08-01 00:00:00,0.0434363523,1,,,,,,,,,
43959,WAREHOUSE,123515677,2022-08-02 00:00:00,0.0568454959,2,1,1,1,,,,,1,
43959,WAREHOUSE,123515677,2022-08-03 00:00:00,0.0082358252,1,,,,,,,,,
43959,WAREHOUSE,123515677,2022-08-06 00:00:00,0.008553057,1,,,,,,,,,
43959,WAREHOUSE,123515677,2022-08-08 00:00:00,0.0128722898,2,1,1,1,,,,,1,
43959,WAREHOUSE,123515677,2022-08-09 00:00:00,0.063592772,1,1,,,,,,,,
43959,WAREHOUSE,819408022,2022-08-02 00:00:00,0.0312717334,1,1,1,,,,,,,
43959,WAREHOUSE,819408022,2022-08-03 00:00:00,0.0211935236,2,1,1,1,,,,,,
43959,WAREHOUSE,819408022,2022-08-04 00:00:00,0.0132261253,2,1,1,1,,,,,,
43959,WAREHOUSE,819408022,2022-08-05 00:00:00,0.0105418563,4,1,,1,,,,,1,
43959,WAREHOUSE,819408022,2022-08-06 00:00:00,0.0607254847,5,2,1,,,,,,,
43959,WAREHOUSE,819408022,2022-08-07 00:00:00,0.0593955514,5,4,4,,,,,,,
43959,WAREHOUSE,819408022,2022-08-08 00:00:00,0.0613965519,4,3,3,7,,,,,7,
43959,WAREHOUSE,819408022,2022-08-09 00:00:00,0.015678571,3,2,2,3,,,,,2,
43959,WAREHOUSE,819408022,2022-08-10 00:00:00,0.0213643407,,1,1,,,,,,,
43959,WAREHOUSE,819408022,2022-08-11 00:00:00,0.0120548079,4,2,1,2,,,,,2,
43959,WAREHOUSE,819408022,2022-08-12 00:00:00,0.0162520285,2,2,2,,,,,,,
43959,WAREHOUSE,819408022,2022-08-13 00:00:00,0.039251333,2,1,1,,,,,,,
43959,WAREHOUSE,819408022,2022-08-14 00:00:00,0.0233043351,3,1,,,,,,,,
43959,WAREHOUSE,819408022,2022-08-15 00:00:00,0.0363352408,11,3,2,,,,,,,
43959,WAREHOUSE,819408022,2022-08-16 00:00:00,0.0552227333,4,4,4,4,,,,,4,
43959,WAREHOUSE,819408022,2022-08-17 00:00:00,0.0253175368,4,5,5,6,,,,,6,
43959,WAREHOUSE,819408022,2022-08-18 00:00:00,0.0837979966,6,2,2,,,,,,,
43959,WAREHOUSE,819408022,2022-08-19 00:00:00,0.0122988323,3,4,4,,,,,,,
43959,WAREHOUSE,819408022,2022-08-20 00:00:00,0.0760990251,4,4,3,,,,,,,
43959,WAREHOUSE,819408022,2022-08-21 00:00:00,0.0058931905,4,3,3,,,,,,,
43959,WAREHOUSE,819408022,2022-08-22 00:00:00,0.0147024732,1,,,,,,,,,
43959,WAREHOUSE,819408022,2022-08-23 00:00:00,0.0571383253,4,3,3,7,,,,,7,
43959,WAREHOUSE,819408022,2022-08-24 00:00:00,0.0310155078,4,3,3,12,,,,,10,
43959,WAREHOUSE,819408022,2022-08-25 00:00:00,0.0533925499,5,4,3,4,,,,,1,
43959,WAREHOUSE,819408022,2022-08-26 00:00:00,0.0212301273,1,,,,,,,,,
43959,WAREHOUSE,819408022,2022-08-29 00:00:00,0.0468404934,4,3,3,,,,,,,1
43959,WAREHOUSE,819408022,2022-08-30 00:00:00,0.061237936,4,3,2,,,,,,,
43959,WAREHOUSE,819408022,2022-08-31 00:00:00,0.0393001379,2,1,1,5,,,,,3,
43959,WAREHOUSE,819408022,2022-09-05 00:00:00,,,,,,2,,,,,
43959,WAREHOUSE,819408022,2022-09-06 00:00:00,,,,,,,,,,,1
43959,WAREHOUSE,819408022,2022-09-07 00:00:00,,,,,1,,,,,1,
43959,WAREHOUSE,819408022,2022-09-12 00:00:00,,,,,,,,,,,1
43959,WAREHOUSE,748954679,2022-08-02 00:00:00,0.0070767091,1,,,,,,,,,
43959,WAREHOUSE,748954679,2022-08-04 00:00:00,0.0027086714,5,5,4,,,,,,,
43959,WAREHOUSE,748954679,2022-08-05 00:00:00,0.0060762088,5,3,2,5,,,,,4,
43959,WAREHOUSE,748954679,2022-08-06 00:00:00,0.0023060311,3,1,1,,,,,,,
43959,WAREHOUSE,748954679,2022-08-07 00:00:00,0.0099317952,5,2,,,,,,,,
43959,WAREHOUSE,748954679,2022-08-08 00:00:00,0.0072719286,3,1,1,3,,,,,2,
43959,WAREHOUSE,748954679,2022-08-09 00:00:00,0.0073329348,4,,,,,,,,,
43959,WAREHOUSE,748954679,2022-08-10 00:00:00,0.0376529728,2,2,2,,,,,,,
43959,WAREHOUSE,748954679,2022-08-11 00:00:00,0.0130309057,3,2,2,4,,,,,,
43959,WAREHOUSE,748954679,2022-08-12 00:00:00,0.0091997218,4,3,2,,,,,,,
43959,WAREHOUSE,748954679,2022-08-13 00:00:00,0.0132017228,5,4,4,,,,,,,
43959,WAREHOUSE,748954679,2022-08-14 00:00:00,0.0103466367,2,1,1,,,,,,,
43959,WAREHOUSE,748954679,2022-08-15 00:00:00,0.0128600886,6,2,,,,,,,,
43959,WAREHOUSE,748954679,2022-08-16 00:00:00,0.01167657,4,5,4,,,,,,,
43959,WAREHOUSE,748954679,2022-08-17 00:00:00,0.0197293769,3,3,3,3,,,,,3,
43959,WAREHOUSE,748954679,2022-08-18 00:00:00,0.0710965239,3,2,2,,,,,,,
43959,WAREHOUSE,748954679,2022-08-19 00:00:00,0.007125514,3,3,3,,,,,,,
43959,WAREHOUSE,748954679,2022-08-20 00:00:00,0.0089190937,1,2,,,,,,,,
43959,WAREHOUSE,748954679,2022-08-21 00:00:00,0.0252443295,3,3,3,,,,,,,
43959,WAREHOUSE,748954679,2022-08-22 00:00:00,0.0169719006,1,,,,,,,,,
43959,WAREHOUSE,748954679,2022-08-23 00:00:00,0.0247928842,1,1,1,9,2,,,,7,
43959,WAREHOUSE,748954679,2022-08-24 00:00:00,0.0157151747,4,3,2,5,3,,,,,
43959,WAREHOUSE,748954679,2022-08-25 00:00:00,0.0257201772,2,1,1,3,,,,,,
43959,WAREHOUSE,748954679,2022-08-26 00:00:00,0.0076379653,3,1,1,,,,,,,
43959,WAREHOUSE,748954679,2022-08-27 00:00:00,0.0077355751,1,,,,,,,,,
43959,WAREHOUSE,748954679,2022-08-28 00:00:00,0.0049903,2,1,1,,,,,,,
43959,WAREHOUSE,748954679,2022-08-29 00:00:00,0.0256713723,2,2,2,,,,,,,
43959,WAREHOUSE,748954679,2022-08-30 00:00:00,0.0196683708,5,2,2,,,,,,,
43959,WAREHOUSE,748954679,2022-08-31 00:00:00,0.0063934406,1,1,1,3,,,,,1,
43959,WAREHOUSE,748954679,2022-09-05 00:00:00,,,,,,1,,,,,
43959,WAREHOUSE,748954679,2022-09-06 00:00:00,,,,,,1,,,,,1
43959,WAREHOUSE,748954679,2022-09-07 00:00:00,,,,,1,1,,,,,
43959,WAREHOUSE,748954679,2022-09-10 00:00:00,,,,,,1,,,,,
43959,WAREHOUSE,748954679,2022-09-19 00:00:00,,,1,,,,,,,,
43959,,416361495,2022-08-06 00:00:00,0.0283068363,8,5,4,,,,,,,
43959,,416361495,2022-08-08 00:00:00,,2,1,1,,,,,,,
43959,,416361495,2022-08-09 00:00:00,0.0192535292,2,1,1,5,,,,,1,
43959,,416361495,2022-08-10 00:00:00,0.1610805403,18,11,2,3,,,,,2,
43959,,416361495,2022-08-11 00:00:00,0.1827011067,25,12,3,2,,,,,1,
43959,,416361495,2022-08-12 00:00:00,0.063592772,12,6,,1,,,,,1,
43959,,416361495,2022-08-13 00:00:00,0.0054905502,1,1,,,,,,,,
43959,,416361495,2022-08-16 00:00:00,0,,1,,,,,,,,
43959,,416361495,2022-08-23 00:00:00,0,,1,,,,,,,,
43959,,416361495,2022-08-24 00:00:00,0.1201942435,16,8,3,3,,,,,3,
43959,,416361495,2022-08-25 00:00:00,0.184421479,24,15,2,,,,,,,
43959,,416361495,2022-08-26 00:00:00,0.1376419917,11,2,1,3,,,,,3,
43959,,416361495,2022-08-27 00:00:00,0.1073585573,7,5,,,,,,,,
43959,,416361495,2022-08-28 00:00:00,0.1794189778,22,11,1,,,,,,,
43959,,416361495,2022-08-29 00:00:00,0.2293585817,25,18,6,4,,,,,4,
43959,,416361495,2022-08-30 00:00:00,0.0279285984,1,2,,3,,,,,3,
43959,,416361495,2022-09-03 00:00:00,,,1,,,,,,,,
43959,,416361495,2022-09-15 00:00:00,,,1,,,,,,,,
43959,,5955832241,2022-08-05 00:00:00,0.0077721788,2,1,1,,,,,,,
43959,,5955832241,2022-08-06 00:00:00,0.0557351847,4,1,1,,,,,,,
43959,,5955832241,2022-08-07 00:00:00,0.0166180651,1,1,1,,,,,,,
43959,,5955832241,2022-08-16 00:00:00,,,,,,2,,,,,
43959,,5955832241,2022-08-17 00:00:00,,,,,,1,,,,,
43959,,5955832241,2022-09-03 00:00:00,,,1,,,,,,,,
43959,WAREHOUSE,4044669274,2022-08-01 00:00:00,0.0455349626,3,1,,,,,,,,
43959,WAREHOUSE,4044669274,2022-08-03 00:00:00,0.0177527788,4,3,3,2,,,,,2,
43959,WAREHOUSE,4044669274,2022-08-04 00:00:00,0.0158859918,2,2,1,2,,,,,2,
43959,WAREHOUSE,4044669274,2022-08-05 00:00:00,0.0466086702,5,3,3,3,,,,,2,
43959,WAREHOUSE,4044669274,2022-08-06 00:00:00,0.0132017228,1,1,1,,,,,,,
43959,WAREHOUSE,4044669274,2022-08-07 00:00:00,0.0592247343,3,1,1,,,,,,,
43959,WAREHOUSE,4044669274,2022-08-08 00:00:00,0.0434973584,3,2,2,4,,,,,4,
43959,WAREHOUSE,4044669274,2022-08-09 00:00:00,0.0212301273,1,1,1,1,,,,,1,
43959,WAREHOUSE,4044669274,2022-08-10 00:00:00,0.0850669237,3,3,3,,,,,,,
43959,WAREHOUSE,4044669274,2022-08-11 00:00:00,0.0391659244,4,4,4,6,,,,,6,
43959,WAREHOUSE,4044669274,2022-08-12 00:00:00,0.027355141,,,,1,,,,,1,
43959,WAREHOUSE,4044669274,2022-08-13 00:00:00,0.0069913005,3,3,3,,,,,,,
43959,WAREHOUSE,4044669274,2022-08-14 00:00:00,0.0243658415,1,,,,,,,,,
43959,WAREHOUSE,4044669274,2022-08-15 00:00:00,0.0955721763,8,6,5,7,,,,,6,
43959,WAREHOUSE,4044669274,2022-08-16 00:00:00,0.1311631425,7,6,5,6,,,,,5,
43959,WAREHOUSE,4044669274,2022-08-17 00:00:00,0.1461340426,4,3,2,1,,,,,1,1
43959,WAREHOUSE,4044669274,2022-08-18 00:00:00,0.0412523335,4,2,2,2,,,,,1,
43959,WAREHOUSE,4044669274,2022-08-19 00:00:00,0.0425456631,3,3,2,2,,,,,2,
43959,WAREHOUSE,4044669274,2022-08-20 00:00:00,0.0721580302,1,1,1,1,,,,,1,
43959,WAREHOUSE,4044669274,2022-08-21 00:00:00,0.0399956076,3,4,4,1,,,,,1,
43959,WAREHOUSE,4044669274,2022-08-22 00:00:00,0.0737441892,2,1,1,5,,,,,5,
43959,WAREHOUSE,4044669274,2022-08-23 00:00:00,0.0101636184,2,2,2,2,,,,,1,
43959,WAREHOUSE,4044669274,2022-08-24 00:00:00,0.0374333508,5,3,2,1,,,,,1,1
43959,WAREHOUSE,4044669274,2022-08-25 00:00:00,0.0211935236,,,,1,,,,,,
43959,WAREHOUSE,4044669274,2022-08-26 00:00:00,0.0295025562,2,3,3,2,,,,,2,
43959,WAREHOUSE,4044669274,2022-08-27 00:00:00,0.022364841,1,1,1,,,,,,,
43959,WAREHOUSE,4044669274,2022-08-28 00:00:00,0.0659110043,3,3,3,2,,,,,2,
